wav_filename,wav_filesize,transcript
sample-chap25-30.wav,354608,lekin main chaahata hoon kaalej kee taraph se yadi koee aashvaasan mil jaata dev kee post ke evaj mein
sample-chap29-278.wav,254060,harebhare upavan neele paanee kee bharee jheelen aur meelon lambee sadak
sample-chap7-77.wav,95300,pita ritaayard hain
sample-chap17-171.wav,9030,shesh sab kushal hai
sample-chap7-165.wav,107648,aao ab bheetar chalate hai sabake paas
sample-chap18-106.wav,6313,achchha
sample-chap29-231.wav,121760,naeenee mukhaakratiyaan
sample-chap27-68.wav,149984,aisa nahee ki tum use kuchh kasht hone doge
sample-chap11-73.wav,198496,dev kee ekek karaahat use yaad hai
sample-chap26-272.wav,153512,aap vaayada karo gussa nahin karogee
sample-chap13-143.wav,25330,doktar gupta jaise chaah rahe the ekaek ki ab dev unake paas na aae
sample-chap19-136.wav,39123,lekin aisa ilaaj bhee na karavao ki khade rahane ke kaabil aaj ho saalachhah maheene aur rahoge usase bhee jao
sample-chap16-115.wav,9030,veena kya kahatee
sample-chap29-325.wav,453392,ek min to aisa hai jisaka koee sagaasambandhee ab nahin bacha vahaan phir bhee chala aata hai apanee yaaden taajee karane
sample-chap4-108.wav,172036,yaani usako bhee ladakee achchhee lagee thee
sample-chap26-133.wav,275228,veena ka duhkh ek or aur doosaree or apanee va priya ke ek ho jaane kee chinta
sample-chap15-238.wav,19479,dev tab tak naha kar draeengaroom mein baitha tha
sample-chap15-10.wav,24076,tum itanee raat ko yah paanee garam kyon kar rahee ho  poochha maan ne
sample-chap15-75.wav,32226,aaj tak aisa kuchh ghata bhee to nahin tha usake jeevan mein jo chhipaane kee jaroorat padatee use
sample-chap18-146.wav,29510,priya ke naam dherasee meetheemeethee pyaaree kalpanaon ka chitran tha
sample-chap10-170.wav,202904,ekaek bijalee kaundhee aur dev ko nidhaal kar gaee
sample-chap2-197.wav,144692,yah maayoosee tumhen achchhee nahin lagatee
sample-chap18-66.wav,19479,tab priya ne baat samajhakar aage badhaee
sample-chap10-148.wav,201140,vahee nae sapanon ka nirmaan karega
sample-chap20-148.wav,10284,aapaka bahutabahut shukriya
sample-chap29-333.wav,169388,apana jaise koee astitv hee nahin tha usaka
sample-chap15-216.wav,14881,dev ka saath paakar main duhkh nahin pa rahee
sample-chap27-169.wav,158804,lekin veena ka duhkh sabase chhipa rahata hai
sample-chap25-66.wav,365192,lekin meree apanee raay mein behatar hoga ki aap teeching kee apeksha edaministreshan kee jaab hee len
sample-chap22-224.wav,146456,koee kuchh nahin kar sakata tha
sample-chap15-9.wav,8612,laga subah ho gaee
sample-chap16-105.wav,12373,usaka man kaheen aur kho gaya
sample-chap8-7.wav,454272,aaj ek naee padavee milee thee use kisee kee patnee kisee kee bahoo kisee kee bhaabhee kahalaane ka svapn saakaar hua tha usaka
sample-chap18-205.wav,22404,suna nahin suneeta kis kadar naaraaj hai ham sabase
sample-chap29-257.wav,284048,hamen ghar pahunchane mein kitana samay lagega jeeja jee priya ne poochha arun se
sample-chap14-177.wav,26793,vah usakee aankhon kee chamak ko kam nahin aur adhik badhate hue dekhana chaah rahee thee
sample-chap21-24.wav,179972,mera man dev ko paakar trpt ho gaya hai
sample-chap15-206.wav,67335,aisa kaise ho sakata hai itanee badee baat par parda aur us par tumhaara chupachaap sab sveekaar kar lena mujhe to lag raha hai jaise abhee bhee tum aur kisee baat par parda daal rahee ho
sample-chap20-151.wav,13627,dev ne vistaar se unhen sab bata diya
sample-chap15-76.wav,31599,maan ka prem maan ko saamane dekhakar chaahatee thee vah apana jee halka karana
sample-chap26-269.wav,136752,amit napetule shabdon ka prayog kar raha tha
sample-chap19-11.wav,7567,chup ho jao mammee
sample-chap24-75.wav,546884,sab deedee ke lie kuchh karana chaahate hai sabhee use sukhee dekhana chaahate hai tab main roda kyon banoon tab man mein unakee bhaavanaon ke vishay mein koee baat nahin aaee thee
sample-chap15-92.wav,11955,bahut bada bahut puraana
sample-chap27-242.wav,146456,aaj amit sirph amit nahee rah gaya
sample-chap25-174.wav,61784,abhee to samay hai
sample-chap4-156.wav,163216,ramesh ne abhee aage kee baat taal dee
sample-chap15-174.wav,20106,ab main dev ko apana doosara roop maanane lagee hoon
sample-chap4-155.wav,71484,abhee javaab to aane do
sample-chap29-1.wav,194964,veena ke jeevan mein ek naya adhyaay jud gaya
sample-chap15-264.wav,32853,pannaalaal ke gyaan kee baaten usake sanskaar jaise veena ke roop mein ujaagar the
sample-chap2-106.wav,153512,enaaraee kee chhaap bada mahatv rakhatee hai
sample-chap2-83.wav,132344,poorn roop se shaakaahaaree
sample-chap19-0.wav,23449,priya ne dekha maan gumasum hai
sample-chap27-46.wav,201140,lekin koee usake yogy milega tabhee yah ho paega
sample-chap6-89.wav,378420,tab nirmala ne kaha krshna se bahan jee aapake reetirivaajon ka hamen kuchh adhik nahin pata
sample-chap27-280.wav,178208,ek adhed umr ke vyakti se to shaadee nahin kar sakate
sample-chap29-321.wav,232892,sab betiyon mein aap hee se sabase jyaada bandhee lagatee hai
sample-chap25-84.wav,91772,tabhee baat kee jaegee
sample-chap23-158.wav,442808,amit main likhana kya chaah rahee hoon aur likha kuchh aur hee ja raha hai jo likhana chaah rahee hoon vo likh nahin pa rahee
sample-chap24-59.wav,245240,yahee kaaran tha ki amit mammee se naaraaj ho gaya tha
sample-chap2-5.wav,155276,koee bahoo ke svaagat ke lie nahin tha
sample-chap22-145.wav,139400,sach tumane theek hee likha tha
sample-chap27-93.wav,98828,saamane na sahee peechhe se
sample-chap26-113.wav,520424,agalee baar amit jab priya se milane deharaadoon aaya to nirmala usake saamane apane man ka dukhada le baithee
sample-chap30-43.wav,121760,mera apana parivaar ban gaya
sample-chap30-7.wav,165860,arun peechhe se jyaadaatar ghar hee rahata hai
sample-chap5-52.wav,176444,amit us ladakee ko ekatak dekhata rah gaya
sample-chap16-57.wav,18434,veena ko saath lekar vah garg saahab se mila
sample-chap30-250.wav,238184,teen bachchon ka baap unake lie usane bainkabailens chhod diya hai
sample-chap23-170.wav,195848,amit patr padhakar bhaavuk ho utha
sample-chap2-101.wav,225836,usee ne arun ke aane se pahale akhabaar mein vigyaapan de diya tha
sample-chap4-115.wav,70604,dev ne phir kaha
sample-chap5-58.wav,81188,kahaan kho gae hain
sample-chap29-237.wav,45908,veena ka pati
sample-chap17-194.wav,25957,kyon uchit nahin sabhee ko ab maaloom hai tumhaaree dasha ka
sample-chap4-208.wav,206432,tabhee dev ne ramesh ko aankhon hee aankhon mein kuchh kaha
sample-chap25-14.wav,243476,prophesar tripaathee dev ke saath hee khaalasa kaalej mein padhaate the
sample-chap26-331.wav,432224,ek bhalee aurat apane lie sundar parivaar sundar pati sundar bachcho kee kalpana karatee hai jo kaalej se usane bhee kee thee
sample-chap24-65.wav,291104,lekin tum galat samajh rahe ho aur bevajah tum mammee se rusht ho gae
sample-chap30-240.wav,102356,kisee raaja kee baat karata hai
sample-chap13-141.wav,36197,yadi yah dard badhata hee raha to behatar hoga ek baar aims mein apana chaikap jaroor karava lena
sample-chap13-139.wav,9657,lekin abhee nahin
sample-chap14-132.wav,11746,aankhen bojhil ho rahee theen usakee
sample-chap5-77.wav,218780,amit ne usee khilakhilaahat ko man mein bitha liya
sample-chap26-323.wav,201140,aur yadi chup rahatee to aane vaala koee na koee rishta bata jaata
sample-chap16-78.wav,10493,nahin doktar kabhee nahin
sample-chap18-189.wav,13209,dev to chaahata tha pahale hee din se
sample-chap29-58.wav,60020,sab theek hai
sample-chap8-53.wav,284048,veena ke man mein amit prem ke saath jud gaya ek chhote bhaee kee tarah
sample-chap22-84.wav,157040,amit ko yah baat badee atapatee lagee
sample-chap22-16.wav,252296,subah se shaam aur saaree raat vah dev ke kamare mein rahata tha
sample-chap27-104.wav,393416,prem apanee baat kah chuka to amit ne gambheerata se kaha dekho prem main svayan sabhee paristhitiyon ko samajhata hoon
sample-chap26-349.wav,165860,ek samajhota maan kar byaah kar le phir se
sample-chap28-69.wav,165860,us samay vah ladaka use vahaan nahin dikha
sample-chap10-223.wav,239064,khaana khaakar ek ghanta tak apanee risarch ka kaam karata tha
sample-chap4-178.wav,109412,aur vaastavikata bhee yahee thee
sample-chap21-19.wav,289340,bas aaj ke baad tum is vishay mein koee baat nahin karana
sample-chap8-25.wav,418992,ukataahat mahasoos karatee jab kabhee tab amit door kar deta usakee ukataahat use chaay pilaakar
sample-chap25-168.wav,162332,aisa to mainne bhee kaha hai prophesar tripaathee ko
sample-chap9-33.wav,190556,aur veena ne tab gaur se dekha ratanalaal ko
sample-chap13-208.wav,20941,mammeedaidee aaenge tum unhen lekar aa jaana
sample-chap30-180.wav,389888,yoon hee bina kuchh poochhe itanee baat kah gaya arun vaastavik kya hogee isaka khulaasa hona jaruree tha
sample-chap10-112.wav,227600,mere maataapita ne ham sab bahanon ko achchhee shiksha dilaee hai
sample-chap26-350.wav,322856,jo ab hua hai dev ke jaane par usase bada duhkh to aur koee nahin hoga
sample-chap26-19.wav,151748,veena ke svar mein kuchh kathorata aa rahee thee
sample-chap8-130.wav,543356,ek baar opareshan ho chuka hai phir koee pareshaanee ho jae kal ka kya pata lekin maan dabee jubaan se kahatee thee amit se baarabaar
sample-chap8-21.wav,404880,aur aaj vah dev kee hokar usake ghar chalee aaee thee apane sapanon ko saakaar karane
sample-chap29-206.wav,181736,jaldee aao tum sabase milakar bahut achchha lagega
sample-chap3-144.wav,299924,haan baat chal rahee hai lekin aapakee raay lena jarooree samajhata hoon
sample-chap29-11.wav,169388,do varsh ka saath do janmasa hai
sample-chap2-30.wav,276992,sanyog jab banata hai to saatasamandar paar se bhee rishta jud jaata hai
sample-chap22-103.wav,305216,sir se bahut mavaad nikalata hai  sveekrti mein dev ne gardan hila dee thee
sample-chap4-202.wav,349316,dev ko bhee laga ki ghar ke sabhee bachche misez thaapa ko koee mahatv nahin de rahe hain
sample-chap27-113.wav,202904,amit ko gale lagata tab vah bola sab theek ho jaega amit
sample-chap5-125.wav,387240,nirmala kee padhaee chhoot gaee aur vah ghar par rahakar apanee maan ke kaamon mein haath bataane lagee
sample-chap25-85.wav,79424,tab amit ne kaha
sample-chap20-219.wav,6940,main jooniyar hoon
sample-chap27-229.wav,254060,pita shreeraam samajhate the amit ke man ko use shaant karana bahut aasaan tha
sample-chap13-179.wav,14463,pados kee thaapa aantee ke ghar phon kar dena
sample-chap16-15.wav,38914,skool mein jis anushaasan mein usane padhaaya tha vah anushaasan use yahaan kolej mein nahin dikhata tha
sample-chap26-192.wav,190556,mai aur tum amit ne muskuraate hue kaha
sample-chap27-190.wav,485144,baaboojee ko kuchh pata to tha nahin baat ka amit ko uncha bolate dekhakar usase kyon chilla kar bol rahe ho maan se dheeme baat nahee hotee kya
sample-chap29-196.wav,222308,mujhe jaldee se batao veena khushee se ekaek jhoomane lagee thee
sample-chap26-284.wav,386360,ab aap jis tarah sabase kat kar yahaan skool mein svayan ko vyast kie ho yah baat kisee ko raas nahin aa rahee
sample-chap27-142.wav,338732,lekin unaka badappan dekho mere pyaar ko meree chaahat ko veena ke durbhaagy se nahee tol rahe
sample-chap20-173.wav,41004,ve log uthe to mistar shaah ne uthate hue dev se haath milaate hue kaha  meree shubhakaamanaen aapake saath hain
sample-chap25-238.wav,746216,lekin itanee vyastata ke baavajood raat der gae aksar usakee neend khul jaatee aur khidakee ke paas khadee hokar vah baahar door tak phaile andhiyaare mein banateebigadatee syaah parachhaeeyon ko hee der tak ghoora karatee
sample-chap14-88.wav,34107,maan nirmala ko lag raha tha jaise veena bahut dinon baad shaanti pa rahee hai usase milane ke baad
sample-chap14-205.wav,14881,veena ke chehare par sneh bhare bhaav the
sample-chap16-21.wav,14463,veena kya risarch karana chaahegee
sample-chap20-70.wav,5895,veena samajh gaee
sample-chap5-45.wav,306980,tab dev ne paaya ki amit ne usake kasht ke pal ko usake saath saha hai
sample-chap4-215.wav,67076,dev ko nahin maaloom
sample-chap17-69.wav,8821,har doktar se milenge
sample-chap19-100.wav,28465,kyon aisee kya baat hai  dev ko aashchary hua usakee baat sunakar
sample-chap6-209.wav,134108,vah dev kee god mein sir rakhakar let gaya
sample-chap2-33.wav,194084,suneeta kuchh aisee hee baaten sochatee hai
sample-chap4-53.wav,492200,vah dev ke vaivaahik vigyaapan ke sandarbh mein aae patron ka paiket tha jo ki hindustaan taims vaalon ne bheja tha
sample-chap19-88.wav,24912,daanyee taang apanee dev ko kabheekabhee patthar kee banee lagane lagee thee
sample-chap24-22.wav,93536,main peechhe deharaadoon aa raha tha
sample-chap27-278.wav,363428,amit kuchh kahata usase pahale priya bol padee nahin mammee is baat ko yaheen samaapt kar den
sample-chap26-174.wav,167624,prem aur usake daidee ek hee mittee ke bane hai
sample-chap30-176.wav,88244,achchhee kameeshan mil jaatee hai
sample-chap7-156.wav,107648,haan maan gaya
sample-chap22-186.wav,366956,kahate hain na ki jisase jitana adhik pyaar hota hai usase ladaee bhee utanee adhik hotee hai
sample-chap10-159.wav,234656,agale hee pal donon ekadoosare kee or badh gae the
sample-chap17-164.wav,34525,ab yahee meree praarthana hai ki tum aur dev jee shaadee se kuchh din pahale jarur aa jao
sample-chap19-173.wav,20315,usake sabhee lekchar sabane aapas mein baant lie the
sample-chap18-74.wav,17807,priya udaasasee hotee dikhaee dee amit ko
sample-chap8-129.wav,530128,veena kuchh saham see chukee thee lekin kuchh bolee nahin sunatee rahee dev ke shabdon ko  main apanee shaadee nahin karavaana chaahata tha
sample-chap14-109.wav,16135,kuchh din jaroor rahane ko chalana mere saath
sample-chap2-88.wav,269936,haan ekado pasand aaeen use lekin unhen vah pasand nahin aaya
sample-chap23-68.wav,109412,use kuchh samajh nahee aaya
sample-chap18-220.wav,32644,man mein ek baat thee usake ki veena ko priya ka saath mil gaya to vah bhee khush rah paegee
sample-chap26-71.wav,241712,tumhen patipatnee ke rishte mein keval ek shaareerik jarurat dikhaee pad rahee hai
sample-chap5-158.wav,425168,ghar kee jarooraten sabhee pahale se hee seemit theen aur usakee tanakhvaah se ghar bhar ka kharch chal raha tha
sample-chap29-285.wav,77660,teen bachche the veena ke
sample-chap17-25.wav,17180,shaayad geeta ke shabd unhen saantvana de sakate the
sample-chap29-39.wav,284048,haan aur kahaan mere kanaada jaane tak arun ne sahaj bhaav se kaha
sample-chap17-191.wav,19270,dev ne kuchh socha aur kaha main jarur jaana chaahata hoon
sample-chap15-67.wav,16553,yah jigyaasa shaant karana chaahatee thee vah
sample-chap10-111.wav,217900,unako kuchh bataoongee to vyarth mein vah chinta karenge
sample-chap16-32.wav,30137,lekin jo pareshaanee ka daur shuroo ho chuka tha vah ab rukane ka naam nahin le raha tha
sample-chap21-145.wav,139400,main rok sakee to rok loongee sab kuchh
sample-chap30-222.wav,127052,yah bhee vivashata samajh aa gaee
sample-chap8-121.wav,961424,bhaavanaon ko sambhaala usane aur bola  veena jaisa ki hamane vigyaapan mein likha tha ki mera opareshan hua tha bada opareshan hua tha aur shaadee ke lie usaka khulaasa karana jarooree tha iseelie meree jidd thee ki pooree baat bataee jae
sample-chap26-218.wav,130580,dheeredheere chalo kadamasekadam milaakar
sample-chap8-152.wav,95300,phir dheere se kahana shuroo kiya
sample-chap29-44.wav,419876,maan ke ek kamare ke phlait mein kaise rah sakate hai ham arun ab bhee nahee samajh pa raha tha veena kee manodasha ko
sample-chap15-192.wav,10284,ghar bhar kee chinta karane vaalee
sample-chap11-93.wav,231128,shaam ko laut kar use yah khabar bhee apanee maan se mil jaatee thee
sample-chap9-129.wav,197612,dev kee or dekhakar veena ne muskuraane kee cheshta kee
sample-chap26-35.wav,112940,dherase bachche aur dherasee unakee khushiyaan
sample-chap10-70.wav,382832,priya va geeta bhee aisa dekhakar bahut khush hueen
sample-chap26-118.wav,531008,dillee mein maan krashna hee theen jo har aane vaale ke saamane baithakar dev ko yaad karake rotee theen aur yahaan usane dekha maan nirmala kee bhee yahee dasha thee
sample-chap22-231.wav,262880,vah kya karegee vah kaise jeeegee mere bina kaise jeeegee mere bina
sample-chap10-182.wav,105884,poochh bhee nahin saka usase
sample-chap10-214.wav,678304,yah paanee vah pahale apane krtrim maladvaar se pamp karake bheetar karata tha phir usee tarah pamp karake paanee aur shareer ka saara mal baahar nikaalata tha
sample-chap4-206.wav,123524,hamaare lie yahee teeka hai
sample-chap30-110.wav,301688,na jaane kaisa dar hai arun ke man mein jo ab indiya jaane ke naam par kannee kaat jaata hai
sample-chap16-124.wav,28674,is par doktar kumaar ne kaha  aap abhee laib mein chale jaeee
sample-chap11-14.wav,236420,krshna kee jindagee apane ghar kee chaaradeevaaree mein hee katee thee
sample-chap19-17.wav,4014,duvidha
sample-chap26-147.wav,70604,nirmala ne kaha amit se
sample-chap6-206.wav,286692,tab ramesh kumaar ne rikaard kee sueen neeche kar dee aur aavaaz kam kar dee
sample-chap21-34.wav,352844,use apanee baanhon mein bhar kar use puchakaarate hue bolee  main tumhaare man ko samajhatee hoon
sample-chap30-280.wav,231128,amit kabhee baahar dekhata kabhee kuchh dekhakar arun se jaanakaaree le leta
sample-chap22-83.wav,636848,dev ko choonki jhukane mein kasht ka anubhav ho raha tha baaba jee ne apana pair svatah hee usake haath ke paas rakh diya taaki vah aasaanee se unaka aasheervaad le sake
sample-chap4-44.wav,257588,yahee sochakar ki agale din skool jaate samay vah svayan use daak mein daal degee
sample-chap2-159.wav,174680,veena ne arun se apanee drshti hata lee
sample-chap3-71.wav,135872,ghar bhar mein chahalapahal machee huee thee
